title,company,location,summary,salary
Medical Data Scientist,Optimum Patient Care,Australia,"Contribute to data analyses as required for research projects.
Undertake quality checks to assure high standards of data and code.",114565.83
CodingTeacher for Primary & High School Students,Technology Academy Australia & CodingPro Education Australia,Australia,"In this role, you will have the opportunity to run the coding classes by way of presenting coding and robotics education materials to different groups of…",114565.83
Data Scientist,Macquarie Group,Australia,"Mentoring junior data scientists including reviewing code and analysis approaches.
Sourcing and identifying relevant data sources, cleaning and preparing data.",114565.83
EL 1 - Senior Data Scientist – Analytics and Reporting,Australian Government Department of Defence,Russell ACT,"You have a high standard of technical skills related to data analysis, with the ability to translate data and strategy into business outcomes to create a shared…", 115005
"IBM Research/Data Scientist - Health AI, Image Analytics",IBM,Melbourne VIC,"Extensive knowledge and at least two years hands-on experience of computer vision, machine learning and deep learning for analysing multimodal data, in…",114565.83
Director - Program Evaluation,Kantar TNS,Sydney NSW,"Kantar is the world’s leading data, insights and consulting company.
With offices in six states and a team which includes behavioural scientists, specialised…",114565.83
Team Experience Research Analyst,Woolworths Group,Bella Vista NSW,"Integrating team experience data with other data sources to provide a holistic view of team and customer experiences.
A great place to grow.",114565.83
Amaris.AI SG - Senior Data Scientist (Image Processing),TechSkills Accelerator,Australia,"Your primary focus is to oversee activities of junior data scientists, build products or deliver projects using cutting edge technology.",114565.83
IMDA - Data Scientist,TechSkills Accelerator,Australia,At least 2 years of experience in quantitative data analytic or machine learning model development for cybersecurity or network infrastructure use cases using…,114565.83
Senior Manager - Data Science,Capgemini Australia,Sydney NSW,"You have 5+ years experience in a data scientist type role working with multifunction teams.
You will have a proven record of growing client relationships…",114565.83
Data Scientist,Eliiza,Melbourne VIC,"We're growing our data science capabilities and are looking for a data scientist to join our Eliiza team in Melbourne.
We produce the AI Australia podcast.",114565.83
Junior Data Scientist,Correlate Resources,Sydney NSW,"Managing, manipulating and automating production of complex data sets in a true big data environment leveraging skills in Hadoop, Spark, Scala, R, Python and…",114565.83
Data Engineer,AbbVie,Sydney NSW,"In this role, you will be working primarily with data scientists and analysts across functional disciplines.
Strong understanding of distributed data processing…",114565.83
Analyst – Data Analysis and Problem Resolution,Macquarie Group,Australia,"You’ll be involved in analysing data, diagnosing pain points and presenting possible solutions for operational and commercial issues facing the business.",114565.83
Medical Data Scientist,Optimum Patient Care,Australia,"Contribute to data analyses as required for research projects.
Undertake quality checks to assure high standards of data and code.",114565.83
Research and Data Analyst,Chandler Macleod,Australia,"Qualifications, experience and skills in a data analytic role is essential, including a demonstrated ability to interrogate information management systems…",114565.83
Casual Ecologist/Environmental Scientist,Anderson Environmental Pty Ltd,Australia,"A minimum of 3 years practical experience undertaking field-based surveys, data analysis and reporting, preferably in a consulting capacity.",114565.83
Medical Scientist,Optimum Patient Care,Australia,To contribute to new and existing projects with respect to considering practical medical issues and clinical application; and to understand EMR data and coding…,114565.83
Data Scientist,Talenza,Sydney NSW,"Talenza has been engaged by one of our ASX Top 50 clients,in their search for a talented Data Scientist to join a collaborative and high achieving A.",114565.83
Research Fellow - Computer Vision & Machine Learning,University Of Western Australia,Crawley WA,"You will support an industry funded project involving the development of advanced computer vision and deep learning algorithms for the automatic detection,…",114565.83
Data Scientist,Bluefin Resources,Sydney NSW,"Build a deep understanding of the relevant data & systems landscape & optimise the data extraction processes.
12 month Fixed Term Contract.",114565.83
Bioinformatics Research Officer,The Garvan Institute of Medical Research,Sydney NSW,The project is also generating substantial cohort data and bioinformatics skills are required in various projects to analyse these data.,114565.83
"Global Investment Research,Equity Research,Consumer Sector, Analyst, Sydney",Goldman Sachs,Sydney NSW,"Conducting statistical analysis of economic data, fundamentals, and relevant correlations of the data.
Analyzing market share, macro trend, and cross company…",114565.83
Earth Observation Data Scientist,Peoplebank,Canberra ACT,Knowledge of remote sensing principles and experience in working with remotely sensed data and image processing software including workflow development and…,114565.83
Research Scientist in Health Intelligence,CSIRO,Brisbane QLD,"Previous experience working in the health domain, especially with clinical data.
Utilise various analytic and statistical methodologies to evaluate, and…", 106000
Data Scientist,Peoplebank,Canberra ACT,"Modelling data and data tables to run efficient data queries.
Preparing training data and testing data for machine learning algorithms.",114565.83
Data Scientist- National Operations Finance,Woolworths Supermarkets,Bella Vista NSW,"Key to your success in this role is your proven experience in data science, data analytics and data exploration, a real advocate and champion across all data…",114565.83
